Timestamp (ms),TNSY_raw,TNSY_value,TNSY_offset
7.855506658554077,469,469,0
7.857504367828369,401,401,0
7.8584983348846436,851,851,0
7.859498977661133,983,983,0
7.859498977661133,996,996,0
7.860737562179565,996,996,0
7.860737562179565,979,979,0
7.862127304077148,961,961,0
7.863144874572754,158,158,0
7.864144325256348,73,73,0
7.865269184112549,68,68,0
7.866385221481323,69,69,0
7.866385221481323,73,73,0
7.867758512496948,287,287,0
7.8687732219696045,398,398,0
7.86977219581604,492,492,0
7.8707709312438965,491,491,0
7.871769428253174,414,414,0
7.882937431335449,608,608,0
7.884002208709717,984,984,0
7.885432004928589,984,984,0
7.886444807052612,994,994,0
7.888444185256958,985,985,0
7.889439344406128,972,972,0
7.890437841415405,460,460,0
7.890437841415405,90,90,0
7.891438007354736,75,75,0
7.891438007354736,70,70,0
7.8924384117126465,72,72,0
7.893943786621094,163,163,0
7.894948959350586,310,310,0
7.895962476730347,440,440,0
7.895962476730347,485,485,0
7.89696192741394,419,419,0
7.89795708656311,426,426,0
7.89795708656311,973,973,0
7.89895486831665,984,984,0
7.899955749511719,992,992,0
7.900961399078369,982,982,0
7.902047634124756,972,972,0
7.9041619300842285,717,717,0
7.9041619300842285,99,99,0
7.905630350112915,68,68,0
7.906642436981201,70,70,0
7.909651517868042,70,70,0
7.912651777267456,132,132,0
7.915648460388184,345,345,0
7.9176506996154785,435,435,0
7.919637680053711,546,546,0
7.920637607574463,431,431,0
7.921645641326904,375,375,0
7.92310905456543,969,969,0
7.924114942550659,990,990,0
7.925114631652832,988,988,0
7.92715311050415,991,991,0
7.928168535232544,976,976,0
7.929169178009033,944,944,0
7.931163787841797,97,97,0
7.932171106338501,63,63,0
7.932171106338501,66,66,0
7.933509588241577,71,71,0
7.934534072875977,106,106,0
7.935549259185791,361,361,0
7.936552047729492,440,440,0
7.937563896179199,510,510,0
7.939543962478638,474,474,0
7.9405436515808105,406,406,0
7.9415435791015625,804,804,0
7.942542314529419,985,985,0
7.943551063537598,995,995,0
7.943551063537598,996,996,0
7.944861650466919,982,982,0
7.94586968421936,963,963,0
7.946868181228638,216,216,0
7.9478676319122314,73,73,0
7.949875831604004,74,74,0
7.950875759124756,70,70,0
7.951876640319824,71,71,0
7.953876256942749,251,251,0
7.954878807067871,367,367,0
7.956122636795044,476,476,0
7.957136154174805,488,488,0
7.958130121231079,417,417,0
7.959129095077515,576,576,0
7.960148096084595,986,986,0
7.9615797996521,987,987,0
7.963587999343872,998,998,0
7.9646079540252686,987,987,0
7.965606927871704,973,973,0
7.966606616973877,504,504,0
7.967597246170044,95,95,0
7.968596935272217,72,72,0
7.969598293304443,69,69,0
7.970593690872192,70,70,0
7.971613883972168,160,160,0
7.973597526550293,316,316,0
7.974614381790161,448,448,0
7.9756019115448,496,496,0
7.977593660354614,429,429,0
7.978798151016235,409,409,0
7.979815721511841,975,975,0
7.979815721511841,983,983,0
7.9808127880096436,990,990,0
7.981814861297607,980,980,0
7.982812881469727,976,976,0
7.983811140060425,784,784,0
7.984814882278442,99,99,0
7.984814882278442,67,67,0
7.98680305480957,70,70,0
7.987826824188232,68,68,0
