Timestamp (ms),TNSY_raw,TNSY_value,TNSY_offset
6.492532014846802,74,74,0
6.493529796600342,75,75,0
6.4945313930511475,225,225,0
6.495527744293213,345,345,0
6.496527194976807,428,428,0
6.49753212928772,448,448,0
6.502511501312256,399,399,0
6.503527402877808,529,529,0
6.504526376724243,976,976,0
6.5055272579193115,981,981,0
6.5055272579193115,989,989,0
6.50653076171875,977,977,0
6.507534027099609,971,971,0
6.507534027099609,580,580,0
6.508533000946045,102,102,0
6.509530782699585,77,77,0
6.509530782699585,72,72,0
6.510527610778809,75,75,0
6.521313905715942,136,136,0
6.522324323654175,281,281,0
6.523342132568359,405,405,0
6.5243377685546875,451,451,0
6.525338172912598,408,408,0
6.52633810043335,386,386,0
6.527337312698364,963,963,0
6.528338193893433,980,980,0
6.529344320297241,989,989,0
6.529344320297241,978,978,0
6.530344486236572,972,972,0
6.534343481063843,830,830,0
6.536352872848511,105,105,0
6.537350177764893,70,70,0
6.538344383239746,72,72,0
6.539342403411865,73,73,0
6.539342403411865,118,118,0
6.540322542190552,328,328,0
6.541341066360474,391,391,0
6.5423407554626465,482,482,0
6.5433409214019775,417,417,0
6.5443243980407715,375,375,0
6.545324087142944,907,907,0
6.546322584152222,980,980,0
6.547343492507935,985,985,0
6.548325777053833,988,988,0
6.549357891082764,975,975,0
6.551349401473999,953,953,0
6.55234956741333,135,135,0
6.55234956741333,74,74,0
6.554341077804565,74,74,0
6.555340528488159,73,73,0
6.556371688842773,98,98,0
6.557355880737305,321,321,0
6.55837607383728,397,397,0
6.559374809265137,467,467,0
6.560372352600098,452,452,0
6.561374187469482,395,395,0
6.5623698234558105,682,682,0
6.5633697509765625,980,980,0
6.564372301101685,988,988,0
6.565371990203857,991,991,0
6.567362070083618,978,978,0
6.569375038146973,962,962,0
6.569375038146973,392,392,0
6.571951389312744,90,90,0
6.571951389312744,76,76,0
6.572947025299072,73,73,0
6.573953628540039,74,74,0
6.575953245162964,194,194,0
6.5769336223602295,322,322,0
6.577958106994629,416,416,0
6.578950643539429,443,443,0
6.579944610595703,400,400,0
6.580944061279297,496,496,0
6.581947088241577,975,975,0
6.5829551219940186,982,982,0
6.583940505981445,987,987,0
6.584942817687988,982,982,0
6.585944175720215,969,969,0
6.586936712265015,619,619,0
6.586936712265015,98,98,0
6.588955640792847,76,76,0
6.589956760406494,70,70,0
6.590949773788452,75,75,0
6.591947555541992,134,134,0
6.592937707901001,281,281,0
6.59395694732666,406,406,0
6.594954252243042,461,461,0
6.595959663391113,410,410,0
6.596954584121704,380,380,0
6.59795355796814,967,967,0
6.598940134048462,981,981,0
6.599938631057739,990,990,0
6.599938631057739,976,976,0
6.601961851119995,972,972,0
6.602960586547852,863,863,0
6.603956937789917,107,107,0
6.604958772659302,71,71,0
6.605957508087158,71,71,0
6.6069536209106445,74,74,0
6.6079535484313965,114,114,0
6.608953952789307,333,333,0
6.6099536418914795,396,396,0
6.6109538078308105,469,469,0
6.611954689025879,427,427,0
6.612956762313843,381,381,0
6.614949703216553,865,865,0
6.614949703216553,982,982,0
6.615936517715454,987,987,0
6.616935968399048,988,988,0
6.617955207824707,973,973,0
6.6199493408203125,951,951,0
6.620952844619751,174,174,0
6.6219518184661865,77,77,0
6.622957706451416,71,71,0
6.623951435089111,73,73,0
6.624948263168335,90,90,0
6.625957250595093,311,311,0
6.627953767776489,392,392,0
6.628955602645874,463,463,0
6.629950523376465,453,453,0
6.63093638420105,397,397,0
6.631933927536011,653,653,0
6.63295578956604,979,979,0
6.6339569091796875,983,983,0
6.634958744049072,989,989,0
6.6359570026397705,978,978,0
6.6369547843933105,965,965,0
6.637955665588379,433,433,0
6.6389570236206055,91,91,0
6.640937805175781,77,77,0
6.640937805175781,73,73,0
6.641936779022217,74,74,0
6.642937421798706,169,169,0
6.64495849609375,307,307,0
6.645951986312866,407,407,0
6.646954298019409,441,441,0
6.64795994758606,398,398,0
6.64795994758606,473,473,0
6.648954153060913,975,975,0
6.649954080581665,982,982,0
6.649954080581665,987,987,0
6.651950120925903,982,982,0
6.652947425842285,970,970,0
6.653945207595825,654,654,0
6.6549530029296875,102,102,0
6.655956268310547,78,78,0
6.656992673873901,72,72,0
6.657984495162964,76,76,0
6.657984495162964,133,133,0
6.65898323059082,283,283,0
6.660990953445435,404,404,0
6.66199517250061,459,459,0
6.662986993789673,414,414,0
6.664984703063965,371,371,0
6.665971279144287,960,960,0
6.666987419128418,981,981,0
6.667985439300537,988,988,0
6.668987512588501,974,974,0
6.668987512588501,971,971,0
6.669972896575928,930,930,0
6.6715357303619385,101,101,0
6.6725685596466064,71,71,0
6.673574209213257,70,70,0
6.673574209213257,74,74,0
6.6745545864105225,113,113,0
6.675573348999023,333,333,0
6.676568031311035,398,398,0
6.677563905715942,468,468,0
6.678555250167847,431,431,0
6.679575204849243,383,383,0
6.681556224822998,840,840,0
6.682555198669434,981,981,0
6.683554172515869,986,986,0
6.683554172515869,986,986,0
6.6845550537109375,974,974,0
6.6855552196502686,953,953,0
6.686553716659546,219,219,0
6.68755316734314,76,76,0
6.68755316734314,73,73,0
6.688570022583008,75,75,0
6.688570022583008,82,82,0
6.68956732749939,302,302,0
6.68956732749939,386,386,0
6.690564393997192,465,465,0
6.690564393997192,460,460,0
6.691563129425049,404,404,0
6.692554950714111,620,620,0
6.693552732467651,979,979,0
6.693552732467651,982,982,0
6.6945531368255615,989,989,0
6.695565700531006,979,979,0
6.695565700531006,963,963,0
6.696569442749023,470,470,0
6.697673797607422,95,95,0
6.697803974151611,75,75,0
6.699054718017578,72,72,0
