Timestamp (ms),TNSY_raw,TNSY_value,TNSY_offset
6.493230581283569,413,413,0
6.494227886199951,975,975,0
6.49523138999939,984,984,0
6.497230768203735,990,990,0
6.498228311538696,981,981,0
6.498228311538696,974,974,0
6.499223947525024,768,768,0
6.500223875045776,96,96,0
6.501230716705322,67,67,0
6.502230405807495,70,70,0
6.504520893096924,71,71,0
6.505026578903198,129,129,0
6.506047248840332,350,350,0
6.506047248840332,428,428,0
6.507255792617798,527,527,0
6.5092713832855225,433,433,0
6.510270118713379,369,369,0
6.511270046234131,969,969,0
6.513267278671265,985,985,0
6.514744997024536,988,988,0
6.515252113342285,990,990,0
6.516261100769043,980,980,0
6.517265558242798,944,944,0
6.5182647705078125,96,96,0
6.5192694664001465,67,67,0
6.520264625549316,65,65,0
6.521261692047119,69,69,0
6.522707223892212,102,102,0
6.522707223892212,358,358,0
6.523721694946289,435,435,0
6.524718761444092,506,506,0
6.525829792022705,475,475,0
6.525829792022705,403,403,0
6.527353763580322,795,795,0
6.528369903564453,988,988,0
6.530017375946045,994,994,0
6.532034635543823,996,996,0
6.53403639793396,980,980,0
6.535031318664551,965,965,0
6.536033868789673,241,241,0
6.537297010421753,75,75,0
6.53781533241272,73,73,0
6.538825988769531,73,73,0
6.539832353591919,72,72,0
6.54134202003479,230,230,0
6.5423583984375,355,355,0
6.543358087539673,461,461,0
6.5453057289123535,475,475,0
6.546324253082275,407,407,0
6.548324823379517,557,557,0
6.550325155258179,984,984,0
6.551323175430298,986,986,0
6.551323175430298,989,989,0
6.552762269973755,983,983,0
6.554089307785034,974,974,0
6.555104970932007,501,501,0
6.555104970932007,91,91,0
6.557107210159302,74,74,0
6.558107376098633,67,67,0
6.559534549713135,72,72,0
6.559534549713135,155,155,0
6.560551166534424,318,318,0
6.561555862426758,446,446,0
6.562560319900513,492,492,0
6.562560319900513,427,427,0
6.563555479049683,398,398,0
6.564554929733276,974,974,0
6.564554929733276,984,984,0
6.565558433532715,993,993,0
6.566554546356201,981,981,0
6.567550420761108,975,975,0
6.567550420761108,786,786,0
6.568892002105713,99,99,0
6.569903135299683,64,64,0
6.570899486541748,68,68,0
6.570899486541748,69,69,0
6.570899486541748,124,124,0
6.571906566619873,359,359,0
6.573898553848267,434,434,0
6.573898553848267,529,529,0
6.575031757354736,437,437,0
6.576046943664551,377,377,0
6.577041387557983,966,966,0
6.5780394077301025,984,984,0
6.57904577255249,993,993,0
6.581044435501099,996,996,0
6.581044435501099,976,976,0
6.5823493003845215,945,945,0
6.5833940505981445,99,99,0
6.584529638290405,66,66,0
6.585546493530273,67,67,0
6.586545944213867,69,69,0
6.587539196014404,99,99,0
6.588544130325317,354,354,0
6.589787006378174,437,437,0
6.590808868408203,506,506,0
6.59179949760437,482,482,0
6.5929155349731445,409,409,0
6.593928337097168,760,760,0
6.594929218292236,986,986,0
6.595926523208618,994,994,0
6.597029209136963,994,994,0
6.597539901733398,981,981,0
6.59855842590332,964,964,0
6.600556135177612,277,277,0
6.601551532745361,76,76,0
6.602550506591797,72,72,0
6.603553056716919,72,72,0
6.604550838470459,71,71,0
6.604550838470459,209,209,0
6.605932950973511,335,335,0
6.606959104537964,451,451,0
6.60796046257019,470,470,0
6.609132289886475,402,402,0
6.610149145126343,533,533,0
6.611139535903931,982,982,0
6.612574338912964,986,986,0
6.613587141036987,993,993,0
6.6145920753479,983,983,0
